comuna_residencia,region_residencia,semana,Entero,Porc_label
Paredones,Región del Libertador General Bernardo OHiggins,22,283509,28.4
Paredones,Región del Libertador General Bernardo OHiggins,23,330761,33.1
Paredones,Región del Libertador General Bernardo OHiggins,25,346511,34.7
Paredones,Región del Libertador General Bernardo OHiggins,26,393763,39.4
Paredones,Región del Libertador General Bernardo OHiggins,28,409513,41.0
Paredones,Región del Libertador General Bernardo OHiggins,31,441014,44.1
Paredones,Región del Libertador General Bernardo OHiggins,32,472515,47.3
Paredones,Región del Libertador General Bernardo OHiggins,33,488266,48.8
Paredones,Región del Libertador General Bernardo OHiggins,35,551268,55.1
Paredones,Región del Libertador General Bernardo OHiggins,36,614270,61.4
Paredones,Región del Libertador General Bernardo OHiggins,37,693023,69.3
Paredones,Región del Libertador General Bernardo OHiggins,38,740274,74.0
Paredones,Región del Libertador General Bernardo OHiggins,39,756025,75.6
Paredones,Región del Libertador General Bernardo OHiggins,43,1071035,107.1
Paredones,Región del Libertador General Bernardo OHiggins,44,1354544,135.5
Paredones,Región del Libertador General Bernardo OHiggins,45,1527800,152.8
Parral,Región del Maule,4,2245,0.2
Parral,Región del Maule,5,8980,0.9
Parral,Región del Maule,7,15715,1.6
Parral,Región del Maule,8,17960,1.8
Parral,Región del Maule,9,20205,2.0
Parral,Región del Maule,11,24695,2.5
Parral,Región del Maule,12,33675,3.4
Parral,Región del Maule,13,110004,11.0
Parral,Región del Maule,14,213272,21.3
Parral,Región del Maule,15,285111,28.5
Parral,Región del Maule,16,336746,33.7
Parral,Región del Maule,17,377155,37.7
Parral,Región del Maule,18,397360,39.7
Parral,Región del Maule,19,428790,42.9
Parral,Región del Maule,20,464709,46.5
Parral,Región del Maule,21,502874,50.3
Parral,Región del Maule,22,518588,51.9
Parral,Región del Maule,23,545528,54.6
Parral,Región del Maule,24,574713,57.5
Parral,Región del Maule,25,597162,59.7
Parral,Región del Maule,26,612877,61.3
Parral,Región del Maule,27,655532,65.6
Parral,Región del Maule,28,743085,74.3
Parral,Región del Maule,29,848599,84.9
Parral,Región del Maule,30,974318,97.4
Parral,Región del Maule,31,1066361,106.6
Parral,Región del Maule,32,1120241,112.0
Parral,Región del Maule,33,1203305,120.3
Parral,Región del Maule,34,1259429,125.9
Parral,Región del Maule,35,1299838,130.0
Parral,Región del Maule,36,1367188,136.7
Parral,Región del Maule,37,1495151,149.5
Parral,Región del Maule,38,1641074,164.1
Parral,Región del Maule,39,1751078,175.1
Parral,Región del Maule,40,1888021,188.8
Parral,Región del Maule,41,1953125,195.3
Parral,Región del Maule,42,2009249,200.9
Parral,Región del Maule,43,2065374,206.5
Parral,Región del Maule,44,2090068,209.0
Parral,Región del Maule,45,2123743,212.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,4,1855,0.2
Pedro Aguirre Cerda,Región Metropolitana de Santiago,5,9276,0.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,6,23190,2.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,7,63078,6.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,8,96472,9.6
Pedro Aguirre Cerda,Región Metropolitana de Santiago,9,149346,14.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,10,263444,26.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,11,538946,53.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,12,944315,94.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,13,1319073,131.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,14,1740211,174.0
Pedro Aguirre Cerda,Región Metropolitana de Santiago,15,2258750,225.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,16,2650205,265.0
Pedro Aguirre Cerda,Región Metropolitana de Santiago,17,2977654,297.8
Pedro Aguirre Cerda,Región Metropolitana de Santiago,18,3220690,322.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,19,3388588,338.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,20,3542573,354.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,21,3663163,366.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,22,3757780,375.8
Pedro Aguirre Cerda,Región Metropolitana de Santiago,23,3844049,384.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,24,3904344,390.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,25,3939594,394.0
Pedro Aguirre Cerda,Región Metropolitana de Santiago,26,3981336,398.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,27,4013803,401.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,28,4080591,408.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,29,4121407,412.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,30,4138104,413.8
Pedro Aguirre Cerda,Región Metropolitana de Santiago,31,4192833,419.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,32,4211386,421.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,33,4238287,423.8
Pedro Aguirre Cerda,Región Metropolitana de Santiago,34,4271681,427.2
Pedro Aguirre Cerda,Región Metropolitana de Santiago,35,4293944,429.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,36,4313424,431.3
Pedro Aguirre Cerda,Región Metropolitana de Santiago,37,4344035,434.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,38,4373719,437.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,39,4406185,440.6
Pedro Aguirre Cerda,Región Metropolitana de Santiago,40,4444218,444.4
Pedro Aguirre Cerda,Región Metropolitana de Santiago,41,4471119,447.1
Pedro Aguirre Cerda,Región Metropolitana de Santiago,42,4511934,451.2
Pedro Aguirre Cerda,Región Metropolitana de Santiago,43,4569446,456.9
Pedro Aguirre Cerda,Región Metropolitana de Santiago,44,4608406,460.8
Pedro Aguirre Cerda,Región Metropolitana de Santiago,45,4649221,464.9
Pelarco,Región del Maule,7,33029,3.3
Pelarco,Región del Maule,8,55048,5.5
Pelarco,Región del Maule,11,88077,8.8
Pelarco,Región del Maule,12,165144,16.5
Pelarco,Región del Maule,13,209182,20.9
Pelarco,Región del Maule,14,242211,24.2
Pelarco,Región del Maule,15,330287,33.0
Pelarco,Región del Maule,16,374326,37.4
Pelarco,Región del Maule,17,407354,40.7
Pelarco,Región del Maule,18,429374,42.9
Pelarco,Región del Maule,19,451393,45.1
Pelarco,Región del Maule,20,583508,58.4
Pelarco,Región del Maule,21,792690,79.3
Pelarco,Región del Maule,22,1156006,115.6
Pelarco,Región del Maule,23,1387207,138.7
Pelarco,Región del Maule,24,1464274,146.4
Pelarco,Región del Maule,25,1475283,147.5
Pelarco,Región del Maule,26,1508312,150.8
Pelarco,Región del Maule,27,1563360,156.3
Pelarco,Región del Maule,28,1585379,158.5
Pelarco,Región del Maule,29,1640427,164.0
Pelarco,Región del Maule,30,1651437,165.1
Pelarco,Región del Maule,31,1673456,167.3
Pelarco,Región del Maule,32,1706485,170.6
Pelarco,Región del Maule,35,1739513,174.0
Pelarco,Región del Maule,36,1750523,175.1
Pelarco,Región del Maule,37,1772542,177.3
Pelarco,Región del Maule,38,1794561,179.5
Pelarco,Región del Maule,39,1827590,182.8
Pelarco,Región del Maule,40,1893647,189.4
Pelarco,Región del Maule,41,1937686,193.8
Pelarco,Región del Maule,42,1948695,194.9
Pelarco,Región del Maule,43,2003743,200.4
Pelarco,Región del Maule,44,2025762,202.6
Pelarco,Región del Maule,45,2080810,208.1
Pelluhue,Región del Maule,5,12358,1.2
Pelluhue,Región del Maule,8,24716,2.5
Pelluhue,Región del Maule,12,98863,9.9
Pelluhue,Región del Maule,13,123579,12.4
Pelluhue,Región del Maule,14,148295,14.8
Pelluhue,Región del Maule,15,370737,37.1
Pelluhue,Región del Maule,16,481957,48.2
Pelluhue,Región del Maule,17,692042,69.2
Pelluhue,Región del Maule,18,704399,70.4
Pelluhue,Región del Maule,19,741473,74.1
Pelluhue,Región del Maule,20,753831,75.4
Pelluhue,Región del Maule,21,766189,76.6
Pelluhue,Región del Maule,22,827978,82.8
Pelluhue,Región del Maule,23,852694,85.3
Pelluhue,Región del Maule,24,902126,90.2
Pelluhue,Región del Maule,25,939199,93.9
Pelluhue,Región del Maule,26,1136925,113.7
Pelluhue,Región del Maule,27,1198715,119.9
Pelluhue,Región del Maule,28,1223431,122.3
Pelluhue,Región del Maule,29,1260504,126.1
Pelluhue,Región del Maule,31,1322294,132.2
Pelluhue,Región del Maule,32,1433515,143.4
Pelluhue,Región del Maule,33,1445872,144.6
Pelluhue,Región del Maule,34,1507662,150.8
Pelluhue,Región del Maule,35,1544736,154.5
Pelluhue,Región del Maule,36,1581809,158.2
Pelluhue,Región del Maule,37,1594167,159.4
Pelluhue,Región del Maule,38,1618883,161.9
Pelluhue,Región del Maule,40,1631241,163.1
Pelluhue,Región del Maule,43,1668314,166.8
Pelluhue,Región del Maule,44,1754820,175.5
Pelluhue,Región del Maule,45,1841325,184.1
Pemuco,Región del Ñuble,6,57877,5.8
Pemuco,Región del Ñuble,8,69452,6.9
Pemuco,Región del Ñuble,11,81028,8.1
Pemuco,Región del Ñuble,12,115754,11.6
Pemuco,Región del Ñuble,14,162056,16.2
Pemuco,Región del Ñuble,15,243084,24.3
Pemuco,Región del Ñuble,16,335687,33.6
Pemuco,Región del Ñuble,17,625072,62.5
Pemuco,Región del Ñuble,18,671374,67.1
Pemuco,Región del Ñuble,19,740826,74.1
Pemuco,Región del Ñuble,20,833430,83.3
Pemuco,Región del Ñuble,21,879731,88.0
Pemuco,Región del Ñuble,23,891307,89.1
Pemuco,Región del Ñuble,24,926033,92.6
Pemuco,Región del Ñuble,26,983910,98.4
Pemuco,Región del Ñuble,27,1111240,111.1
Pemuco,Región del Ñuble,28,1192268,119.2
Pemuco,Región del Ñuble,29,1354323,135.4
Pemuco,Región del Ñuble,30,1400625,140.1
Pemuco,Región del Ñuble,31,1435351,143.5
Pemuco,Región del Ñuble,33,1446927,144.7
Pemuco,Región del Ñuble,34,1470078,147.0
Pemuco,Región del Ñuble,35,1504804,150.5
Pemuco,Región del Ñuble,36,1539530,154.0
Pemuco,Región del Ñuble,37,1562681,156.3
Pemuco,Región del Ñuble,38,1585832,158.6
Pemuco,Región del Ñuble,39,1632133,163.2
Pemuco,Región del Ñuble,40,1643709,164.4
Pemuco,Región del Ñuble,41,1724737,172.5
Pemuco,Región del Ñuble,42,1794189,179.4
Pemuco,Región del Ñuble,43,1817340,181.7
Pemuco,Región del Ñuble,44,1886792,188.7
Pemuco,Región del Ñuble,45,1956245,195.6
Peñaflor,Región Metropolitana de Santiago,3,3958,0.4
Peñaflor,Región Metropolitana de Santiago,4,7916,0.8
Peñaflor,Región Metropolitana de Santiago,5,15832,1.6
Peñaflor,Región Metropolitana de Santiago,6,24738,2.5
Peñaflor,Región Metropolitana de Santiago,7,30675,3.1
Peñaflor,Región Metropolitana de Santiago,8,39581,4.0
Peñaflor,Región Metropolitana de Santiago,9,57393,5.7
Peñaflor,Región Metropolitana de Santiago,10,94005,9.4
Peñaflor,Región Metropolitana de Santiago,11,174157,17.4
Peñaflor,Región Metropolitana de Santiago,12,341388,34.1
Peñaflor,Región Metropolitana de Santiago,13,602624,60.3
Peñaflor,Región Metropolitana de Santiago,14,897504,89.8
Peñaflor,Región Metropolitana de Santiago,15,1189416,118.9
Peñaflor,Región Metropolitana de Santiago,16,1494191,149.4
Peñaflor,Región Metropolitana de Santiago,17,1829642,183.0
Peñaflor,Región Metropolitana de Santiago,18,2049318,204.9
Peñaflor,Región Metropolitana de Santiago,19,2185873,218.6
Peñaflor,Región Metropolitana de Santiago,20,2398623,239.9
Peñaflor,Región Metropolitana de Santiago,21,2539136,253.9
Peñaflor,Región Metropolitana de Santiago,22,2612361,261.2
Peñaflor,Región Metropolitana de Santiago,23,2686576,268.7
Peñaflor,Región Metropolitana de Santiago,24,2747927,274.8
Peñaflor,Región Metropolitana de Santiago,25,2809278,280.9
Peñaflor,Región Metropolitana de Santiago,26,2880524,288.1
Peñaflor,Región Metropolitana de Santiago,27,2946823,294.7
Peñaflor,Región Metropolitana de Santiago,28,2980467,298.0
Peñaflor,Región Metropolitana de Santiago,29,3013121,301.3
Peñaflor,Región Metropolitana de Santiago,30,3047755,304.8
Peñaflor,Región Metropolitana de Santiago,31,3084367,308.4
Peñaflor,Región Metropolitana de Santiago,32,3121970,312.2
Peñaflor,Región Metropolitana de Santiago,33,3168478,316.8
Peñaflor,Región Metropolitana de Santiago,34,3193216,319.3
Peñaflor,Región Metropolitana de Santiago,35,3210038,321.0
Peñaflor,Región Metropolitana de Santiago,36,3236755,323.7
Peñaflor,Región Metropolitana de Santiago,37,3258525,325.9
Peñaflor,Región Metropolitana de Santiago,38,3279305,327.9
Peñaflor,Región Metropolitana de Santiago,39,3298106,329.8
Peñaflor,Región Metropolitana de Santiago,40,3330761,333.1
Peñaflor,Región Metropolitana de Santiago,41,3347583,334.8
Peñaflor,Región Metropolitana de Santiago,42,3371331,337.1
Peñaflor,Región Metropolitana de Santiago,43,3402007,340.2
Peñaflor,Región Metropolitana de Santiago,44,3420808,342.1
Peñaflor,Región Metropolitana de Santiago,45,3449504,345.0
Peñalolén,Región Metropolitana de Santiago,3,750,0.1
Peñalolén,Región Metropolitana de Santiago,4,6372,0.6
Peñalolén,Región Metropolitana de Santiago,5,19116,1.9
Peñalolén,Región Metropolitana de Santiago,6,31859,3.2
Peñalolén,Región Metropolitana de Santiago,7,52099,5.2
Peñalolén,Región Metropolitana de Santiago,8,74963,7.5
Peñalolén,Región Metropolitana de Santiago,9,103824,10.4
Peñalolén,Región Metropolitana de Santiago,10,189657,19.0
Peñalolén,Región Metropolitana de Santiago,11,489509,49.0
Peñalolén,Región Metropolitana de Santiago,12,922796,92.3
Peñalolén,Región Metropolitana de Santiago,13,1501511,150.2
Peñalolén,Región Metropolitana de Santiago,14,2083974,208.4
Peñalolén,Región Metropolitana de Santiago,15,2584727,258.5
Peñalolén,Región Metropolitana de Santiago,16,2937054,293.7
Peñalolén,Región Metropolitana de Santiago,17,3249650,325.0
Peñalolén,Región Metropolitana de Santiago,18,3464044,346.4
Peñalolén,Región Metropolitana de Santiago,19,3616594,361.7
Peñalolén,Región Metropolitana de Santiago,20,3771018,377.1
Peñalolén,Región Metropolitana de Santiago,21,3853102,385.3
Peñalolén,Región Metropolitana de Santiago,22,3941934,394.2
Peñalolén,Región Metropolitana de Santiago,23,4023643,402.4
Peñalolén,Región Metropolitana de Santiago,24,4076492,407.6
Peñalolén,Región Metropolitana de Santiago,25,4124844,412.5
Peñalolén,Región Metropolitana de Santiago,26,4172070,417.2
Peñalolén,Región Metropolitana de Santiago,27,4223420,422.3
Peñalolén,Región Metropolitana de Santiago,28,4264275,426.4
Peñalolén,Región Metropolitana de Santiago,29,4294260,429.4
Peñalolén,Región Metropolitana de Santiago,30,4313750,431.4
Peñalolén,Región Metropolitana de Santiago,31,4356105,435.6
Peñalolén,Región Metropolitana de Santiago,32,4387214,438.7
Peñalolén,Región Metropolitana de Santiago,33,4414576,441.5
Peñalolén,Región Metropolitana de Santiago,34,4434441,443.4
Peñalolén,Región Metropolitana de Santiago,35,4454681,445.5
Peñalolén,Región Metropolitana de Santiago,36,4476795,447.7
Peñalolén,Región Metropolitana de Santiago,37,4503782,450.4
Peñalolén,Región Metropolitana de Santiago,38,4530019,453.0
Peñalolén,Región Metropolitana de Santiago,39,4555132,455.5
Peñalolén,Región Metropolitana de Santiago,40,4578745,457.9
Peñalolén,Región Metropolitana de Santiago,41,4604982,460.5
Peñalolén,Región Metropolitana de Santiago,42,4638341,463.8
Peñalolén,Región Metropolitana de Santiago,43,4675447,467.5
Peñalolén,Región Metropolitana de Santiago,44,4735418,473.5
Peñalolén,Región Metropolitana de Santiago,45,4803259,480.3
Pencahue,Región del Maule,8,34880,3.5
Pencahue,Región del Maule,13,69759,7.0
Pencahue,Región del Maule,14,151145,15.1
Pencahue,Región del Maule,15,162772,16.3
Pencahue,Región del Maule,16,255784,25.6
Pencahue,Región del Maule,17,290664,29.1
Pencahue,Región del Maule,18,372050,37.2
Pencahue,Región del Maule,19,418556,41.9
Pencahue,Región del Maule,20,523195,52.3
Pencahue,Región del Maule,21,569701,57.0
Pencahue,Región del Maule,22,616207,61.6
Pencahue,Región del Maule,23,627834,62.8
Pencahue,Región del Maule,25,685967,68.6
Pencahue,Región del Maule,26,778979,77.9
Pencahue,Región del Maule,27,953378,95.3
Pencahue,Región del Maule,28,1197535,119.8
Pencahue,Región del Maule,29,1325427,132.5
Pencahue,Región del Maule,30,1441693,144.2
Pencahue,Región del Maule,31,1453319,145.3
Pencahue,Región del Maule,32,1569585,157.0
Pencahue,Región del Maule,33,1581211,158.1
Pencahue,Región del Maule,34,1604465,160.4
Pencahue,Región del Maule,35,1616091,161.6
Pencahue,Región del Maule,38,1650971,165.1
Pencahue,Región del Maule,39,1743983,174.4
Pencahue,Región del Maule,40,1767236,176.7
Pencahue,Región del Maule,41,1802116,180.2
Pencahue,Región del Maule,42,1813743,181.4
Pencahue,Región del Maule,43,1825369,182.5
Pencahue,Región del Maule,44,1964888,196.5
Pencahue,Región del Maule,45,2057900,205.8
Penco,Región del Biobío,6,10027,1.0
Penco,Región del Biobío,7,18049,1.8
Penco,Región del Biobío,8,34092,3.4
Penco,Región del Biobío,9,36097,3.6
Penco,Región del Biobío,10,40108,4.0
Penco,Región del Biobío,11,44119,4.4
Penco,Región del Biobío,12,48130,4.8
Penco,Región del Biobío,13,58157,5.8
Penco,Región del Biobío,14,92249,9.2
Penco,Región del Biobío,15,152412,15.2
Penco,Región del Biobío,16,262709,26.3
Penco,Región del Biobío,17,360975,36.1
Penco,Región del Biobío,18,445202,44.5
Penco,Región del Biobío,19,539457,53.9
Penco,Región del Biobío,20,607641,60.8
Penco,Región del Biobío,21,695879,69.6
Penco,Región del Biobío,22,844280,84.4
Penco,Región del Biobío,23,984659,98.5
Penco,Región del Biobío,24,1121027,112.1
Penco,Región del Biobío,25,1233330,123.3
Penco,Región del Biobío,26,1347639,134.8
Penco,Región del Biobío,27,1479996,148.0
Penco,Región del Biobío,28,1596310,159.6
Penco,Región del Biobío,29,1656472,165.6
Penco,Región del Biobío,30,1730673,173.1
Penco,Región del Biobío,31,1824927,182.5
Penco,Región del Biobío,32,1875063,187.5
Penco,Región del Biobío,33,1911160,191.1
Penco,Región del Biobío,34,1953274,195.3
Penco,Región del Biobío,35,2003409,200.3
Penco,Región del Biobío,36,2055550,205.6
Penco,Región del Biobío,37,2097664,209.8
Penco,Región del Biobío,38,2149804,215.0
Penco,Región del Biobío,39,2199940,220.0
Penco,Región del Biobío,40,2272135,227.2
Penco,Región del Biobío,41,2446606,244.7
Penco,Región del Biobío,42,2562920,256.3
Penco,Región del Biobío,43,2703299,270.3
Penco,Región del Biobío,44,2879775,288.0
Penco,Región del Biobío,45,3014138,301.4
Peralillo,Región del Libertador General Bernardo OHiggins,12,16880,1.7
Peralillo,Región del Libertador General Bernardo OHiggins,13,67522,6.8
Peralillo,Región del Libertador General Bernardo OHiggins,14,75962,7.6
Peralillo,Región del Libertador General Bernardo OHiggins,15,135044,13.5
Peralillo,Región del Libertador General Bernardo OHiggins,16,244767,24.5
Peralillo,Región del Libertador General Bernardo OHiggins,17,270088,27.0
Peralillo,Región del Libertador General Bernardo OHiggins,18,312289,31.2
Peralillo,Región del Libertador General Bernardo OHiggins,19,320729,32.1
Peralillo,Región del Libertador General Bernardo OHiggins,20,329169,32.9
Peralillo,Región del Libertador General Bernardo OHiggins,21,354490,35.4
Peralillo,Región del Libertador General Bernardo OHiggins,22,362930,36.3
Peralillo,Región del Libertador General Bernardo OHiggins,23,388251,38.8
Peralillo,Región del Libertador General Bernardo OHiggins,24,396691,39.7
Peralillo,Región del Libertador General Bernardo OHiggins,25,422012,42.2
Peralillo,Región del Libertador General Bernardo OHiggins,26,430452,43.0
Peralillo,Región del Libertador General Bernardo OHiggins,27,455773,45.6
Peralillo,Región del Libertador General Bernardo OHiggins,28,514855,51.5
Peralillo,Región del Libertador General Bernardo OHiggins,29,565496,56.5
Peralillo,Región del Libertador General Bernardo OHiggins,30,616138,61.6
Peralillo,Región del Libertador General Bernardo OHiggins,31,692100,69.2
Peralillo,Región del Libertador General Bernardo OHiggins,32,708980,70.9
Peralillo,Región del Libertador General Bernardo OHiggins,33,742741,74.3
Peralillo,Región del Libertador General Bernardo OHiggins,34,759622,76.0
Peralillo,Región del Libertador General Bernardo OHiggins,35,793383,79.3
Peralillo,Región del Libertador General Bernardo OHiggins,36,801823,80.2
Peralillo,Región del Libertador General Bernardo OHiggins,38,810263,81.0
Peralillo,Región del Libertador General Bernardo OHiggins,39,818704,81.9
Peralillo,Región del Libertador General Bernardo OHiggins,40,835584,83.6
Peralillo,Región del Libertador General Bernardo OHiggins,42,844024,84.4
Peralillo,Región del Libertador General Bernardo OHiggins,43,860905,86.1
Peralillo,Región del Libertador General Bernardo OHiggins,44,886226,88.6
Peralillo,Región del Libertador General Bernardo OHiggins,45,970628,97.1
Perquenco,Región de la Araucanía,5,13845,1.4
Perquenco,Región de la Araucanía,6,27689,2.8
Perquenco,Región de la Araucanía,8,69223,6.9
Perquenco,Región de la Araucanía,14,83068,8.3
Perquenco,Región de la Araucanía,15,152291,15.2
Perquenco,Región de la Araucanía,16,207670,20.8
Perquenco,Región de la Araucanía,17,332272,33.2
Perquenco,Región de la Araucanía,18,498408,49.8
Perquenco,Región de la Araucanía,19,553787,55.4
Perquenco,Región de la Araucanía,20,595321,59.5
Perquenco,Región de la Araucanía,21,609165,60.9
Perquenco,Región de la Araucanía,24,623010,62.3
Perquenco,Región de la Araucanía,25,816835,81.7
Perquenco,Región de la Araucanía,26,913748,91.4
Perquenco,Región de la Araucanía,27,1232175,123.2
Perquenco,Región de la Araucanía,28,1259864,126.0
Perquenco,Región de la Araucanía,29,1426000,142.6
Perquenco,Región de la Araucanía,30,1439845,144.0
Perquenco,Región de la Araucanía,31,1481379,148.1
Perquenco,Región de la Araucanía,32,1495224,149.5
Perquenco,Región de la Araucanía,33,1827496,182.7
Perquenco,Región de la Araucanía,34,1993631,199.4
Perquenco,Región de la Araucanía,35,2173612,217.4
Perquenco,Región de la Araucanía,36,2464350,246.4
Perquenco,Región de la Araucanía,37,2588952,258.9
Perquenco,Región de la Araucanía,38,2838156,283.8
Perquenco,Región de la Araucanía,39,2962758,296.3
Perquenco,Región de la Araucanía,40,3225806,322.6
Perquenco,Región de la Araucanía,41,3502700,350.3
Perquenco,Región de la Araucanía,42,3668836,366.9
Perquenco,Región de la Araucanía,43,3931884,393.2
Perquenco,Región de la Araucanía,44,4499515,450.0
Perquenco,Región de la Araucanía,45,4790253,479.0
Petorca,Región de Valparaíso,6,56829,5.7
Petorca,Región de Valparaíso,13,104186,10.4
Petorca,Región de Valparaíso,14,198901,19.9
Petorca,Región de Valparaíso,15,236787,23.7
Petorca,Región de Valparaíso,16,274673,27.5
Petorca,Región de Valparaíso,17,359917,36.0
Petorca,Región de Valparaíso,18,435689,43.6
Petorca,Región de Valparaíso,19,539875,54.0
Petorca,Región de Valparaíso,20,558818,55.9
Petorca,Región de Valparaíso,21,596704,59.7
Petorca,Región de Valparaíso,22,653533,65.4
Petorca,Región de Valparaíso,23,729305,72.9
Petorca,Región de Valparaíso,24,795605,79.6
Petorca,Región de Valparaíso,25,918735,91.9
Petorca,Región de Valparaíso,26,1041864,104.2
Petorca,Región de Valparaíso,27,1183936,118.4
Petorca,Región de Valparaíso,28,1212351,121.2
Petorca,Región de Valparaíso,29,1250237,125.0
Petorca,Región de Valparaíso,30,1316537,131.7
Petorca,Región de Valparaíso,31,1363895,136.4
Petorca,Región de Valparaíso,33,1373366,137.3
Petorca,Región de Valparaíso,34,1430195,143.0
Petorca,Región de Valparaíso,35,1449138,144.9
Petorca,Región de Valparaíso,36,1458610,145.9
Petorca,Región de Valparaíso,39,1496496,149.6
Petorca,Región de Valparaíso,40,1524910,152.5
Petorca,Región de Valparaíso,41,1562796,156.3
Petorca,Región de Valparaíso,42,1572267,157.2
Petorca,Región de Valparaíso,44,1591210,159.1
Petorca,Región de Valparaíso,45,1629096,162.9
Peumo,Región del Libertador General Bernardo OHiggins,6,6688,0.7
Peumo,Región del Libertador General Bernardo OHiggins,10,13376,1.3
Peumo,Región del Libertador General Bernardo OHiggins,11,26752,2.7
Peumo,Región del Libertador General Bernardo OHiggins,12,40128,4.0
Peumo,Región del Libertador General Bernardo OHiggins,13,60193,6.0
Peumo,Región del Libertador General Bernardo OHiggins,14,66881,6.7
Peumo,Región del Libertador General Bernardo OHiggins,15,80257,8.0
Peumo,Región del Libertador General Bernardo OHiggins,16,93633,9.4
Peumo,Región del Libertador General Bernardo OHiggins,17,113697,11.4
Peumo,Región del Libertador General Bernardo OHiggins,18,153826,15.4
Peumo,Región del Libertador General Bernardo OHiggins,19,167202,16.7
Peumo,Región del Libertador General Bernardo OHiggins,20,234082,23.4
Peumo,Región del Libertador General Bernardo OHiggins,21,354468,35.4
Peumo,Región del Libertador General Bernardo OHiggins,22,448101,44.8
Peumo,Región del Libertador General Bernardo OHiggins,23,555110,55.5
Peumo,Región del Libertador General Bernardo OHiggins,24,675495,67.5
Peumo,Región del Libertador General Bernardo OHiggins,25,802568,80.3
Peumo,Región del Libertador General Bernardo OHiggins,26,922953,92.3
Peumo,Región del Libertador General Bernardo OHiggins,27,1143660,114.4
Peumo,Región del Libertador General Bernardo OHiggins,28,1250669,125.1
Peumo,Región del Libertador General Bernardo OHiggins,29,1498127,149.8
Peumo,Región del Libertador General Bernardo OHiggins,30,1698769,169.9
Peumo,Región del Libertador General Bernardo OHiggins,31,1825843,182.6
Peumo,Región del Libertador General Bernardo OHiggins,32,1932852,193.3
Peumo,Región del Libertador General Bernardo OHiggins,33,2033173,203.3
Peumo,Región del Libertador General Bernardo OHiggins,34,2153558,215.4
Peumo,Región del Libertador General Bernardo OHiggins,35,2273943,227.4
Peumo,Región del Libertador General Bernardo OHiggins,36,2307384,230.7
Peumo,Región del Libertador General Bernardo OHiggins,37,2327448,232.7
Peumo,Región del Libertador General Bernardo OHiggins,38,2347512,234.8
Peumo,Región del Libertador General Bernardo OHiggins,39,2401017,240.1
Peumo,Región del Libertador General Bernardo OHiggins,40,2454521,245.5
Peumo,Región del Libertador General Bernardo OHiggins,41,2474585,247.5
Peumo,Región del Libertador General Bernardo OHiggins,42,2487961,248.8
Peumo,Región del Libertador General Bernardo OHiggins,43,2568218,256.8
Peumo,Región del Libertador General Bernardo OHiggins,44,2601659,260.2
Peumo,Región del Libertador General Bernardo OHiggins,45,2688604,268.9
Pica,Región de Tarapacá,6,33568,3.4
Pica,Región de Tarapacá,7,318899,31.9
Pica,Región de Tarapacá,8,537093,53.7
Pica,Región de Tarapacá,10,553877,55.4
Pica,Región de Tarapacá,11,621014,62.1
Pica,Región de Tarapacá,12,637798,63.8
Pica,Región de Tarapacá,13,704935,70.5
Pica,Región de Tarapacá,14,906344,90.6
Pica,Región de Tarapacá,15,1074186,107.4
Pica,Región de Tarapacá,16,1292380,129.2
Pica,Región de Tarapacá,17,1460222,146.0
Pica,Región de Tarapacá,18,1594495,159.4
Pica,Región de Tarapacá,19,2316213,231.6
Pica,Región de Tarapacá,20,3004364,300.4
Pica,Región de Tarapacá,21,3390399,339.0
Pica,Región de Tarapacá,22,3893924,389.4
Pica,Región de Tarapacá,23,4229607,423.0
Pica,Región de Tarapacá,24,4766700,476.7
Pica,Región de Tarapacá,25,5169520,517.0
Pica,Región de Tarapacá,26,5622692,562.3
Pica,Región de Tarapacá,27,5807318,580.7
Pica,Región de Tarapacá,28,6008728,600.9
Pica,Región de Tarapacá,29,6025512,602.6
Pica,Región de Tarapacá,30,6126217,612.6
